SKU, Name, Supply Phase 1, Supply Phase 2 , Supply Phase 3, Supply Phase 4, Supply Phase 5 , LLC Pricing, Description, IsActive
1117,1-3/4 x 11-7/8 - 40' GPI 20 I-Joist,,,,,,,1-3/4 x 11-7/8 - 40' GPI 20 I-Joist,Yes
1118,2-5/16 x 9-1/2 R/L GPI 40 I-Joist,,,,,,,2-5/16 x 9-1/2 R/L GPI 40 I-Joist,Yes
1119,2-5/16 x 9-1/2 - 24' GPI 40 I-Joist,,,,,,,2-5/16 x 9-1/2 - 24' GPI 40 I-Joist,Yes
1120,2-5/16 x 9-1/2 - 28' GPI 40 I-Joist,,,,,,,2-5/16 x 9-1/2 - 28' GPI 40 I-Joist,Yes
1121,2-5/16 x 9-1/2 - 32' GPI 40 I-Joist,,,,,,,2-5/16 x 9-1/2 - 32' GPI 40 I-Joist,Yes
1122,2-5/16 x 9-1/2 - 36' GPI 40 I-Joist,,,,,,,2-5/16 x 9-1/2 - 36' GPI 40 I-Joist,Yes
1123,2-5/16 x 9-1/2 - 40' GPI 40 I-Joist,,,,,,,2-5/16 x 9-1/2 - 40' GPI 40 I-Joist,Yes
1124,2-5/16 x 11-7/8 R/L GPI 40 I-Joist,,,,,,,2-5/16 x 11-7/8 R/L GPI 40 I-Joist,Yes
1125,2-5/16 x 11-7/8 - 24' GPI 40 I-Joist,,,,,,,2-5/16 x 11-7/8 - 24' GPI 40 I-Joist,Yes
1126,2-5/16 x 11-7/8 - 28' GPI 40 I-Joist,,,,,,,2-5/16 x 11-7/8 - 28' GPI 40 I-Joist,Yes
1127,2-5/16 x 11-7/8 - 32' GPI 40 I-Joist,,,,,,,2-5/16 x 11-7/8 - 32' GPI 40 I-Joist,Yes
1128,2-5/16 x 11-7/8 - 36' GPI 40 I-Joist,,,,,,,2-5/16 x 11-7/8 - 36' GPI 40 I-Joist,Yes
1129,2-5/16 x 11-7/8 - 40' GPI 40 I-Joist,,,,,,,2-5/16 x 11-7/8 - 40' GPI 40 I-Joist,Yes
1130,2-5/16 x 14 R/L GPI 40 I-Joist,,,,,,,2-5/16 x 14 R/L GPI 40 I-Joist,Yes
1131,2-5/16 x 14 - 24' GPI 40 I-Joist,,,,,,,2-5/16 x 14 - 24' GPI 40 I-Joist,Yes
1132,2-5/16 x 14 - 28' GPI 40 I-Joist,,,,,,,2-5/16 x 14 - 28' GPI 40 I-Joist,Yes
1133,2-5/16 x 14 - 32' GPI 40 I-Joist,,,,,,,2-5/16 x 14 - 32' GPI 40 I-Joist,Yes
1134,2-5/16 x 14 - 36' GPI 40 I-Joist,,,,,,,2-5/16 x 14 - 36' GPI 40 I-Joist,Yes
1135,2-5/16 x 14 - 40' GPI 40 I-Joist,,,,,,,2-5/16 x 14 - 40' GPI 40 I-Joist,Yes
1136,2-1/2 x 11-7/8 R/L GPI 65 I-Joist,,,,,,,2-1/2 x 11-7/8 R/L GPI 65 I-Joist,Yes
1137,2-1/2 x 11-7/8 - 24' GPI 65 I-Joist,,,,,,,2-1/2 x 11-7/8 - 24' GPI 65 I-Joist,Yes
1138,2-1/2 x 11-7/8 - 28' GPI 65 I-Joist,,,,,,,2-1/2 x 11-7/8 - 28' GPI 65 I-Joist,Yes
1139,2-1/2 x 11-7/8 - 32' GPI 65 I-Joist,,,,,,,2-1/2 x 11-7/8 - 32' GPI 65 I-Joist,Yes
1140,2-1/2 x 11-7/8 - 36' GPI 65 I-Joist,,,,,,,2-1/2 x 11-7/8 - 36' GPI 65 I-Joist,Yes
1141,2-1/2 x 11-7/8 - 40' GPI 65 I-Joist,,,,,,,2-1/2 x 11-7/8 - 40' GPI 65 I-Joist,Yes
1142,2-1/2 x 14 R/L GPI 65 I-Joist,,,,,,,2-1/2 x 14 R/L GPI 65 I-Joist,Yes
1143,2-1/2 x 14 - 24' GPI 65 I-Joist,,,,,,,2-1/2 x 14 - 24' GPI 65 I-Joist,Yes
1144,2-1/2 x 14 - 28' GPI 65 I-Joist,,,,,,,2-1/2 x 14 - 28' GPI 65 I-Joist,Yes
1145,2-1/2 x 14 - 32' GPI 65 I-Joist,,,,,,,2-1/2 x 14 - 32' GPI 65 I-Joist,Yes
1146,2-1/2 x 14 - 36' GPI 65 I-Joist,,,,,,,2-1/2 x 14 - 36' GPI 65 I-Joist,Yes
1147,2-1/2 x 14 - 40' GPI 65 I-Joist,,,,,,,2-1/2 x 14 - 40' GPI 65 I-Joist,Yes
1148,2-1/2 x 16 R/L GPI 65 I-Joist,,,,,,,2-1/2 x 16 R/L GPI 65 I-Joist,Yes
1149,2-1/2 x 16 - 24' GPI 65 I-Joist,,,,,,,2-1/2 x 16 - 24' GPI 65 I-Joist,Yes
1150,2-1/2 x 16 - 28' GPI 65 I-Joist,,,,,,,2-1/2 x 16 - 28' GPI 65 I-Joist,Yes
1151,2-1/2 x 16 - 32' GPI 65 I-Joist,,,,,,,2-1/2 x 16 - 32' GPI 65 I-Joist,Yes
1152,2-1/2 x 16 - 36' GPI 65 I-Joist,,,,,,,2-1/2 x 16 - 36' GPI 65 I-Joist,Yes
1153,2-1/2 x 16 - 40' GPI 65 I-Joist,,,,,,,2-1/2 x 16 - 40' GPI 65 I-Joist,Yes
1154,2-1/2 x 9-1/2 R/L WI 40 I-Joist,,,,,,,2-1/2 x 9-1/2 R/L WI 40 I-Joist,Yes
1155,2-1/2 x 9-1/2 - 24' WI 40 I-Joist,,,,,,,2-1/2 x 9-1/2 - 24' WI 40 I-Joist,Yes
1156,2-1/2 x 9-1/2 - 28' WI 40 I-Joist,,,,,,,2-1/2 x 9-1/2 - 28' WI 40 I-Joist,Yes
1157,2-1/2 x 9-1/2 - 32' WI 40 I-Joist,,,,,,,2-1/2 x 9-1/2 - 32' WI 40 I-Joist,Yes
1158,2-1/2 x 9-1/2 - 36' WI 40 I-Joist,,,,,,,2-1/2 x 9-1/2 - 36' WI 40 I-Joist,Yes
1159,2-1/2 x 9-1/2 - 40' WI 40 I-Joist,,,,,,,2-1/2 x 9-1/2 - 40' WI 40 I-Joist,Yes
1160,2-1/2 x 11-7/8 R/L WI 40 I-Joist,,,,,,,2-1/2 x 11-7/8 R/L WI 40 I-Joist,Yes
1161,2-1/2 x 11-7/8 - 24' WI 40 I-Joist,,,,,,,2-1/2 x 11-7/8 - 24' WI 40 I-Joist,Yes
1162,2-1/2 x 11-7/8 - 28' WI 40 I-Joist,,,,,,,2-1/2 x 11-7/8 - 28' WI 40 I-Joist,Yes
1163,2-1/2 x 11-7/8 - 32' WI 40 I-Joist,,,,,,,2-1/2 x 11-7/8 - 32' WI 40 I-Joist,Yes
1164,2-1/2 x 11-7/8 - 36' WI 40 I-Joist,,,,,,,2-1/2 x 11-7/8 - 36' WI 40 I-Joist,Yes
1165,2-1/2 x 11-7/8 - 40' WI 40 I-Joist,,,,,,,2-1/2 x 11-7/8 - 40' WI 40 I-Joist,Yes
1166,2-1/2 x 14 R/L WI 40 I-Joist,,,,,,,2-1/2 x 14 R/L WI 40 I-Joist,Yes
1167,2-1/2 x 14 - 24' WI 40 I-Joist,,,,,,,2-1/2 x 14 - 24' WI 40 I-Joist,Yes
1168,2-1/2 x 14 - 28' WI 40 I-Joist,,,,,,,2-1/2 x 14 - 28' WI 40 I-Joist,Yes
1169,2-1/2 x 14 - 32' WI 40 I-Joist,,,,,,,2-1/2 x 14 - 32' WI 40 I-Joist,Yes
1170,2-1/2 x 14 - 36' WI 40 I-Joist,,,,,,,2-1/2 x 14 - 36' WI 40 I-Joist,Yes
1171,2-1/2 x 14 - 40' WI 40 I-Joist,,,,,,,2-1/2 x 14 - 40' WI 40 I-Joist,Yes
1172,2-1/2 x 11-7/8 R/L WI 60 I-Joist,,,,,,,2-1/2 x 11-7/8 R/L WI 60 I-Joist,Yes
1173,2-1/2 x 11-7/8 - 24' WI 60 I-Joist,,,,,,,2-1/2 x 11-7/8 - 24' WI 60 I-Joist,Yes
1174,2-1/2 x 11-7/8 - 28' WI 60 I-Joist,,,,,,,2-1/2 x 11-7/8 - 28' WI 60 I-Joist,Yes
1175,2-1/2 x 11-7/8 - 32' WI 60 I-Joist,,,,,,,2-1/2 x 11-7/8 - 32' WI 60 I-Joist,Yes
1176,2-1/2 x 11-7/8 - 36' WI 60 I-Joist,,,,,,,2-1/2 x 11-7/8 - 36' WI 60 I-Joist,Yes
1177,2-1/2 x 11-7/8 - 40' WI 60 I-Joist,,,,,,,2-1/2 x 11-7/8 - 40' WI 60 I-Joist,Yes
1178,2-1/2 x 14 R/L WI 60 I-Joist,,,,,,,2-1/2 x 14 R/L WI 60 I-Joist,Yes
1179,2-1/2 x 14 - 24' WI 60 I-Joist,,,,,,,2-1/2 x 14 - 24' WI 60 I-Joist,Yes
1180,2-1/2 x 14 - 28' WI 60 I-Joist,,,,,,,2-1/2 x 14 - 28' WI 60 I-Joist,Yes
1181,2-1/2 x 14 - 32' WI 60 I-Joist,,,,,,,2-1/2 x 14 - 32' WI 60 I-Joist,Yes
1182,2-1/2 x 14 - 36' WI 60 I-Joist,,,,,,,2-1/2 x 14 - 36' WI 60 I-Joist,Yes
1183,2-1/2 x 14 - 40' WI 60 I-Joist,,,,,,,2-1/2 x 14 - 40' WI 60 I-Joist,Yes
1184,2-1/2 x 16 R/L WI 60 I-Joist,,,,,,,2-1/2 x 16 R/L WI 60 I-Joist,Yes
1185,2-1/2 x 16 - 24' WI 60 I-Joist,,,,,,,2-1/2 x 16 - 24' WI 60 I-Joist,Yes
1186,2-1/2 x 16 - 28' WI 60 I-Joist,,,,,,,2-1/2 x 16 - 28' WI 60 I-Joist,Yes
1187,2-1/2 x 16 - 32' WI 60 I-Joist,,,,,,,2-1/2 x 16 - 32' WI 60 I-Joist,Yes
1188,2-1/2 x 16 - 36' WI 60 I-Joist,,,,,,,2-1/2 x 16 - 36' WI 60 I-Joist,Yes
1189,2-1/2 x 16 - 40' WI 60 I-Joist,,,,,,,2-1/2 x 16 - 40' WI 60 I-Joist,Yes
1190,3-1/2 x 11-7/8 R/L WI 80 I-Joist,,,,,,,3-1/2 x 11-7/8 R/L WI 80 I-Joist,Yes
1191,3-1/2 x 11-7/8 - 24' WI 80 I-Joist,,,,,,,3-1/2 x 11-7/8 - 24' WI 80 I-Joist,Yes
1192,3-1/2 x 11-7/8 - 28' WI 80 I-Joist,,,,,,,3-1/2 x 11-7/8 - 28' WI 80 I-Joist,Yes
1193,3-1/2 x 11-7/8 - 32' WI 80 I-Joist,,,,,,,3-1/2 x 11-7/8 - 32' WI 80 I-Joist,Yes
1194,3-1/2 x 11-7/8 - 36' WI 80 I-Joist,,,,,,,3-1/2 x 11-7/8 - 36' WI 80 I-Joist,Yes
1195,3-1/2 x 11-7/8 - 40' WI 80 I-Joist,,,,,,,3-1/2 x 11-7/8 - 40' WI 80 I-Joist,Yes
1196,3-1/2 x 14 R/L WI 80 I-Joist,,,,,,,3-1/2 x 14 R/L WI 80 I-Joist,Yes
1197,3-1/2 x 14 - 24' WI 80 I-Joist,,,,,,,3-1/2 x 14 - 24' WI 80 I-Joist,Yes
1198,3-1/2 x 14 - 28' WI 80 I-Joist,,,,,,,3-1/2 x 14 - 28' WI 80 I-Joist,Yes
1199,3-1/2 x 14 - 32' WI 80 I-Joist,,,,,,,3-1/2 x 14 - 32' WI 80 I-Joist,Yes
1200,3-1/2 x 14 - 36' WI 80 I-Joist,,,,,,,3-1/2 x 14 - 36' WI 80 I-Joist,Yes
1201,3-1/2 x 14 - 40' WI 80 I-Joist,,,,,,,3-1/2 x 14 - 40' WI 80 I-Joist,Yes
1202,3-1/2 x 16 R/L WI 80 I-Joist,,,,,,,3-1/2 x 16 R/L WI 80 I-Joist,Yes
1203,3-1/2 x 16 - 24' WI 80 I-Joist,,,,,,,3-1/2 x 16 - 24' WI 80 I-Joist,Yes
1204,3-1/2 x 16 - 28' WI 80 I-Joist,,,,,,,3-1/2 x 16 - 28' WI 80 I-Joist,Yes
1205,3-1/2 x 16 - 32' WI 80 I-Joist,,,,,,,3-1/2 x 16 - 32' WI 80 I-Joist,Yes
1206,3-1/2 x 16 - 36' WI 80 I-Joist,,,,,,,3-1/2 x 16 - 36' WI 80 I-Joist,Yes
1207,3-1/2 x 16 - 40' WI 80 I-Joist,,,,,,,3-1/2 x 16 - 40' WI 80 I-Joist,Yes
1208,1-3/4 x 9-1/2 R/L LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 R/L LPI 225 Joist,Yes
1209,1-3/4 x 9-1/2 - 12' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 12' LPI 225 Joist,Yes
1210,1-3/4 x 9-1/2 - 14' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 14' LPI 225 Joist,Yes
1211,1-3/4 x 9-1/2 - 16' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 16' LPI 225 Joist,Yes
1212,1-3/4 x 9-1/2 - 18' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 18' LPI 225 Joist,Yes
1213,1-3/4 x 9-1/2 - 20' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 20' LPI 225 Joist,Yes
1214,1-3/4 x 9-1/2 - 22' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 22' LPI 225 Joist,Yes
1215,1-3/4 x 9-1/2 - 24' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 24' LPI 225 Joist,Yes
1216,1-3/4 x 9-1/2 - 26' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 26' LPI 225 Joist,Yes
1217,1-3/4 x 9-1/2 - 28' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 28' LPI 225 Joist,Yes
1218,1-3/4 x 9-1/2 - 30' LPI 225 Joist,,,,,,,1-3/4 x 9-1/2 - 30' LPI 225 Joist,Yes
1219,1-3/4 x 11-7/8 R/L LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 R/L LPI 225 Joist,Yes
1220,1-3/4 x 11-7/8 - 12' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 12' LPI 225 Joist,Yes
1221,1-3/4 x 11-7/8 - 14' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 14' LPI 225 Joist,Yes
1222,1-3/4 x 11-7/8 - 16' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 16' LPI 225 Joist,Yes
1223,1-3/4 x 11-7/8 - 18' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 18' LPI 225 Joist,Yes
1224,1-3/4 x 11-7/8 - 20' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 20' LPI 225 Joist,Yes
1225,1-3/4 x 11-7/8 - 22' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 22' LPI 225 Joist,Yes
1226,1-3/4 x 11-7/8 - 24' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 24' LPI 225 Joist,Yes
1227,1-3/4 x 11-7/8 - 26' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 26' LPI 225 Joist,Yes
1228,1-3/4 x 11-7/8 - 28' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 28' LPI 225 Joist,Yes
1229,1-3/4 x 11-7/8 - 30' LPI 225 Joist,,,,,,,1-3/4 x 11-7/8 - 30' LPI 225 Joist,Yes
1230,1-3/4 x 14 R/L LPI 225 Joist,,,,,,,1-3/4 x 14 R/L LPI 225 Joist,Yes
1231,1-3/4 x 14 - 12' LPI 225 Joist,,,,,,,1-3/4 x 14 - 12' LPI 225 Joist,Yes
1232,1-3/4 x 14 - 14' LPI 225 Joist,,,,,,,1-3/4 x 14 - 14' LPI 225 Joist,Yes
1233,1-3/4 x 14 - 16' LPI 225 Joist,,,,,,,1-3/4 x 14 - 16' LPI 225 Joist,Yes
1234,1-3/4 x 14 - 18' LPI 225 Joist,,,,,,,1-3/4 x 14 - 18' LPI 225 Joist,Yes
1235,1-3/4 x 14 - 20' LPI 225 Joist,,,,,,,1-3/4 x 14 - 20' LPI 225 Joist,Yes
1236,1-3/4 x 14 - 22' LPI 225 Joist,,,,,,,1-3/4 x 14 - 22' LPI 225 Joist,Yes
1237,1-3/4 x 14 - 24' LPI 225 Joist,,,,,,,1-3/4 x 14 - 24' LPI 225 Joist,Yes
1238,1-3/4 x 14 - 26' LPI 225 Joist,,,,,,,1-3/4 x 14 - 26' LPI 225 Joist,Yes
1239,1-3/4 x 14 - 28' LPI 225 Joist,,,,,,,1-3/4 x 14 - 28' LPI 225 Joist,Yes
1240,1-3/4 x 14 - 30' LPI 225 Joist,,,,,,,1-3/4 x 14 - 30' LPI 225 Joist,Yes
1241,1-3/4 x 16 R/L LPI 225 Joist,,,,,,,1-3/4 x 16 R/L LPI 225 Joist,Yes
1242,1-3/4 x 16 - 12' LPI 225 Joist,,,,,,,1-3/4 x 16 - 12' LPI 225 Joist,Yes
1243,1-3/4 x 16 - 14' LPI 225 Joist,,,,,,,1-3/4 x 16 - 14' LPI 225 Joist,Yes
1244,1-3/4 x 16 - 16' LPI 225 Joist,,,,,,,1-3/4 x 16 - 16' LPI 225 Joist,Yes
1245,1-3/4 x 16 - 18' LPI 225 Joist,,,,,,,1-3/4 x 16 - 18' LPI 225 Joist,Yes
1246,1-3/4 x 16 - 20' LPI 225 Joist,,,,,,,1-3/4 x 16 - 20' LPI 225 Joist,Yes
1247,1-3/4 x 16 - 22' LPI 225 Joist,,,,,,,1-3/4 x 16 - 22' LPI 225 Joist,Yes
1248,1-3/4 x 16 - 24' LPI 225 Joist,,,,,,,1-3/4 x 16 - 24' LPI 225 Joist,Yes
1249,1-3/4 x 16 - 26' LPI 225 Joist,,,,,,,1-3/4 x 16 - 26' LPI 225 Joist,Yes
1250,1-3/4 x 16 - 28' LPI 225 Joist,,,,,,,1-3/4 x 16 - 28' LPI 225 Joist,Yes
1251,1-3/4 x 16 - 30' LPI 225 Joist,,,,,,,1-3/4 x 16 - 30' LPI 225 Joist,Yes
1252,2-5/16 x 9-1/2 R/L LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 R/L LPI 300 Joist,Yes
1253,2-5/16 x 9-1/2 - 12' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 12' LPI 300 Joist,Yes
1254,2-5/16 x 9-1/2 - 14' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 14' LPI 300 Joist,Yes
1255,2-5/16 x 9-1/2 - 16' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 16' LPI 300 Joist,Yes
1256,2-5/16 x 9-1/2 - 18' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 18' LPI 300 Joist,Yes
1257,2-5/16 x 9-1/2 - 20' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 20' LPI 300 Joist,Yes
1258,2-5/16 x 9-1/2 - 22' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 22' LPI 300 Joist,Yes
1259,2-5/16 x 9-1/2 - 24' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 24' LPI 300 Joist,Yes
1260,2-5/16 x 9-1/2 - 26' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 26' LPI 300 Joist,Yes
1261,2-5/16 x 9-1/2 - 28' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 28' LPI 300 Joist,Yes
1262,2-5/16 x 9-1/2 - 30' LPI 300 Joist,,,,,,,2-5/16 x 9-1/2 - 30' LPI 300 Joist,Yes
1263,2-5/16 x 11-7/8 R/L LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 R/L LPI 300 Joist,Yes
1264,2-5/16 x 11-7/8 - 12' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 12' LPI 300 Joist,Yes
1265,2-5/16 x 11-7/8 - 14' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 14' LPI 300 Joist,Yes
1266,2-5/16 x 11-7/8 - 16' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 16' LPI 300 Joist,Yes
1267,2-5/16 x 11-7/8 - 18' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 18' LPI 300 Joist,Yes
1268,2-5/16 x 11-7/8 - 20' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 20' LPI 300 Joist,Yes
1269,2-5/16 x 11-7/8 - 22' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 22' LPI 300 Joist,Yes
1270,2-5/16 x 11-7/8 - 24' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 24' LPI 300 Joist,Yes
1271,2-5/16 x 11-7/8 - 26' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 26' LPI 300 Joist,Yes
1272,2-5/16 x 11-7/8 - 28' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 28' LPI 300 Joist,Yes
1273,2-5/16 x 11-7/8 - 30' LPI 300 Joist,,,,,,,2-5/16 x 11-7/8 - 30' LPI 300 Joist,Yes
1274,2-5/16 x 14 R/L LPI 300 Joist,,,,,,,2-5/16 x 14 R/L LPI 300 Joist,Yes
1275,2-5/16 x 14 - 12' LPI 300 Joist,,,,,,,2-5/16 x 14 - 12' LPI 300 Joist,Yes
1276,2-5/16 x 14 - 14' LPI 300 Joist,,,,,,,2-5/16 x 14 - 14' LPI 300 Joist,Yes
1277,2-5/16 x 14 - 16' LPI 300 Joist,,,,,,,2-5/16 x 14 - 16' LPI 300 Joist,Yes
1278,2-5/16 x 14 - 18' LPI 300 Joist,,,,,,,2-5/16 x 14 - 18' LPI 300 Joist,Yes
1279,2-5/16 x 14 - 20' LPI 300 Joist,,,,,,,2-5/16 x 14 - 20' LPI 300 Joist,Yes
1280,2-5/16 x 14 - 22' LPI 300 Joist,,,,,,,2-5/16 x 14 - 22' LPI 300 Joist,Yes
1281,2-5/16 x 14 - 24' LPI 300 Joist,,,,,,,2-5/16 x 14 - 24' LPI 300 Joist,Yes
1282,2-5/16 x 14 - 26' LPI 300 Joist,,,,,,,2-5/16 x 14 - 26' LPI 300 Joist,Yes
1283,2-5/16 x 14 - 28' LPI 300 Joist,,,,,,,2-5/16 x 14 - 28' LPI 300 Joist,Yes
1284,2-5/16 x 14 - 30' LPI 300 Joist,,,,,,,2-5/16 x 14 - 30' LPI 300 Joist,Yes
1285,2-5/16 x 16 R/L LPI 300 Joist,,,,,,,2-5/16 x 16 R/L LPI 300 Joist,Yes
1286,2-5/16 x 16 - 12' LPI 300 Joist,,,,,,,2-5/16 x 16 - 12' LPI 300 Joist,Yes
1287,2-5/16 x 16 - 14' LPI 300 Joist,,,,,,,2-5/16 x 16 - 14' LPI 300 Joist,Yes
1288,2-5/16 x 16 - 16' LPI 300 Joist,,,,,,,2-5/16 x 16 - 16' LPI 300 Joist,Yes
1289,2-5/16 x 16 - 18' LPI 300 Joist,,,,,,,2-5/16 x 16 - 18' LPI 300 Joist,Yes
1290,2-5/16 x 16 - 20' LPI 300 Joist,,,,,,,2-5/16 x 16 - 20' LPI 300 Joist,Yes
1291,2-5/16 x 16 - 22' LPI 300 Joist,,,,,,,2-5/16 x 16 - 22' LPI 300 Joist,Yes
1292,2-5/16 x 16 - 24' LPI 300 Joist,,,,,,,2-5/16 x 16 - 24' LPI 300 Joist,Yes
1293,2-5/16 x 16 - 26' LPI 300 Joist,,,,,,,2-5/16 x 16 - 26' LPI 300 Joist,Yes
1294,2-5/16 x 16 - 28' LPI 300 Joist,,,,,,,2-5/16 x 16 - 28' LPI 300 Joist,Yes
1295,2-5/16 x 16 - 30' LPI 300 Joist,,,,,,,2-5/16 x 16 - 30' LPI 300 Joist,Yes
1296,1-3/4 x 9-1/2 R/L TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 R/L TJI 110 Joist,Yes
1297,1-3/4 x 9-1/2 - 12' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 12' TJI 110 Joist,Yes
1298,1-3/4 x 9-1/2 - 14' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 14' TJI 110 Joist,Yes
1299,1-3/4 x 9-1/2 - 16' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 16' TJI 110 Joist,Yes
1300,1-3/4 x 9-1/2 - 18' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 18' TJI 110 Joist,Yes
1301,1-3/4 x 9-1/2 - 20' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 20' TJI 110 Joist,Yes
1302,1-3/4 x 9-1/2 - 22' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 22' TJI 110 Joist,Yes
1303,1-3/4 x 9-1/2 - 24' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 24' TJI 110 Joist,Yes
1304,1-3/4 x 9-1/2 - 26' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 26' TJI 110 Joist,Yes
1305,1-3/4 x 9-1/2 - 28' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 28' TJI 110 Joist,Yes
1306,1-3/4 x 9-1/2 - 30' TJI 110 Joist,,,,,,,1-3/4 x 9-1/2 - 30' TJI 110 Joist,Yes
1307,1-3/4 x 11-7/8 R/L TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 R/L TJI 110 Joist,Yes
1308,1-3/4 x 11-7/8 - 12' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 12' TJI 110 Joist,Yes
1309,1-3/4 x 11-7/8 - 14' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 14' TJI 110 Joist,Yes
1310,1-3/4 x 11-7/8 - 16' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 16' TJI 110 Joist,Yes
1311,1-3/4 x 11-7/8 - 18' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 18' TJI 110 Joist,Yes
1312,1-3/4 x 11-7/8 - 20' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 20' TJI 110 Joist,Yes
1313,1-3/4 x 11-7/8 - 22' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 22' TJI 110 Joist,Yes
1314,1-3/4 x 11-7/8 - 24' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 24' TJI 110 Joist,Yes
1315,1-3/4 x 11-7/8 - 26' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 26' TJI 110 Joist,Yes
1316,1-3/4 x 11-7/8 - 28' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 28' TJI 110 Joist,Yes
1317,1-3/4 x 11-7/8 - 30' TJI 110 Joist,,,,,,,1-3/4 x 11-7/8 - 30' TJI 110 Joist,Yes
1318,1-3/4 x 14 R/L TJI 110 Joist,,,,,,,1-3/4 x 14 R/L TJI 110 Joist,Yes
1319,1-3/4 x 14 - 12' TJI 110 Joist,,,,,,,1-3/4 x 14 - 12' TJI 110 Joist,Yes
1320,1-3/4 x 14 - 14' TJI 110 Joist,,,,,,,1-3/4 x 14 - 14' TJI 110 Joist,Yes
1321,1-3/4 x 14 - 16' TJI 110 Joist,,,,,,,1-3/4 x 14 - 16' TJI 110 Joist,Yes
1322,1-3/4 x 14 - 18' TJI 110 Joist,,,,,,,1-3/4 x 14 - 18' TJI 110 Joist,Yes
1323,1-3/4 x 14 - 20' TJI 110 Joist,,,,,,,1-3/4 x 14 - 20' TJI 110 Joist,Yes
1324,1-3/4 x 14 - 22' TJI 110 Joist,,,,,,,1-3/4 x 14 - 22' TJI 110 Joist,Yes
1325,1-3/4 x 14 - 24' TJI 110 Joist,,,,,,,1-3/4 x 14 - 24' TJI 110 Joist,Yes
1326,1-3/4 x 14 - 26' TJI 110 Joist,,,,,,,1-3/4 x 14 - 26' TJI 110 Joist,Yes
